mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
demonym,Pelasgian,1.3,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
place,Phthiotis,1.3,393223RPht,Achaea Phthiotis region (Phthiotis) 199 Phthiotida - Φθιώτας Αχαιούς,39.2,22.5,region/people
ethnic,Corcyraeans,1.30,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.30,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Eleans,1.30,378215REle,Eleia or Elis region (Eleia) 617 Ileia - Ήλις,37.8,21.5,region/people
place,Leukimme,1.30,395201LLeu,Leukimma cape (Kerkyra) 8 Akra Lefkimis - Λευκίμμη,39.4599,20.0709,cape
place,Leucas,1.30,387207PLeu,Leukas (Ionian Islands) 213 Leukada - Λευκάς,38.81,20.717,polity
place,Cyllene,1.30,379211PKyl,Kyllene (Eleia) 59 Kyllini - Κυλλήνη,37.94052,21.1393,polity
place,Actium,1.30,390208SAkt,Actian Apollo (Akarnania) 104 Aktio marina - Άκτιον,38.9509,20.7683,sanctuary/temple
place,Chimerium,1.30,393203LChe,Cheimerion cape (Preveza) 16 Akra Trophali - Χειμέριον,39.2842,20.3414,cape
place,Thesprotis,1.30,394204RThp,Thesprotia region (Thesprotia) 125 Thesprotia - Θεσπρωτία,39.4,20.4,region/people
place,Leukimme,1.30,395201LLeu,Leukimma cape (Kerkyra) 8 Akra Lefkimis - Λευκίμμη,39.4599,20.0709,cape
ethnic,Corcyraeans,1.31,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
demonym,Athenian,1.31,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Lacedaemonian,1.31,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Corinth,1.31,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Peloponnese,1.31,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Athenians,1.32,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Corcyraeans,1.32,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.32,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Peloponnese,1.32,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Lacedaemon,1.33,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Corinth,1.33,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Corcyra,1.33,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Corinth,1.34,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Epidamnus,1.34,413194PEpi,Epidamnos (Illyria) 258 Durres - Επίδαμνος,41.3164,19.4449,polity
place,Lacedaemon,1.35,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Corinth,1.35,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.36,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.36,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Athens,1.36,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Italy,1.36,406163RIta,Italia region (Italy) 4036 Italy - Ιταλία,40.6,16.3,region/people
place,Sicily,1.36,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
place,Peloponnese,1.36,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Corcyraeans,1.37,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Epidamnus,1.38,413194PEpi,Epidamnos (Illyria) 258 Durres - Επίδαμνος,41.3164,19.4449,polity
ethnic,Carians,1.4,370287RKar,Caria region (Asia Minor) 709 W Asia Minor - Καρία,37.01,28.7,region/people
place,Cyclades,1.4,372248RKyk,Cyclades region (Aegean) 166 Kyklades - Κυκλάδες,37.2,24.8,region/people
ethnic,Samians,1.40,377269PSam,Samos (Aegean) 872 Pythagoreio - Σάμος,37.695,26.935,polity
demonym,Peloponnesian,1.40,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Corinth,1.40,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Corcyra,1.40,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Aeginetans,1.41,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
ethnic,Peloponnesians,1.41,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
demonym,Persian,1.41,295540RPer,Persia (Asia) 4067 Fars - Περσία ,29.5,54.0,region/people
demonym,Samian,1.41,377269PSam,Samos (Aegean) 872 Pythagoreio - Σάμος,37.695,26.935,polity
place,Corinth,1.41,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.42,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Corinth,1.42,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Megara,1.42,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
ethnic,Corcyraeans,1.43,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Lacedaemon,1.43,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Corinthians,1.44,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Athenians,1.44,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Peloponnesian,1.44,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Corcyra,1.44,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Italy,1.44,406163RIta,Italia region (Italy) 4036 Italy - Ιταλία,40.6,16.3,region/people
place,Sicily,1.44,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
ethnic,Corinthians,1.45,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Athens,1.45,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Corcyra,1.45,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.46,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Elean,1.46,394206PEle,Elea (Thesprotia) 3 Khrysavgi (Veliani) - Ελέα,39.4407,20.553,polity
demonym,Acherusian,1.46,393208WAch,Acherusia (Preveza) 34 Kastri dry lake - Αχερουσία λίμνη,39.253,20.553,lake
place,Corcyra,1.46,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Elis,1.46,378214PEli,Elis (Eleia) 521 Elis - Ήλις,37.89,21.374,polity
place,Megara,1.46,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
place,Leucas,1.46,387207PLeu,Leukas (Ionian Islands) 213 Leukada - Λευκάς,38.81,20.717,polity
place,Ambracia,1.46,392210PAmb,Ambracia (Arta) 195 Arta - Αμβρακία,39.155,20.9899,polity
place,Anactorium,1.46,389208PAna,Anaktorion (Akarnania) 41 Ag. Petros - Ανακτόριον,38.9209,20.8435,polity
place,Chimerium,1.46,393203LChe,Cheimerion cape (Preveza) 16 Akra Trophali - Χειμέριον,39.2842,20.3414,cape
place,Thesprotis,1.46,394204RThp,Thesprotia region (Thesprotia) 125 Thesprotia - Θεσπρωτία,39.4,20.4,region/people
place,Ephyre,1.46,392205UEph,Ephyra (Preveza) 29 Mesopotamon or Kastri - Εφύρα,39.2409,20.5321,polity
place,Acheron,1.46,392205WAch,Acheron R. (Preveza) 163 Akheron - Αχέρων,39.2348,20.4831,river
place,Thyamis,1.46,398203WThy,Thyamis R. (Thesprotia) 24 Kalama - Θύαμις,39.581,20.251,river
place,Kestrine,1.46,397201UKes,Kestria (Epiros) 10 Ciftlig - Κεστρία,39.682,20.122,polity
place,Chimerium,1.46,393203LChe,Cheimerion cape (Preveza) 16 Akra Trophali - Χειμέριον,39.2842,20.3414,cape
ethnic,Corcyraeans,1.47,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.47,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Athenian,1.47,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Sybota,1.47,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
place,Leukimme,1.47,395201LLeu,Leukimma cape (Kerkyra) 8 Akra Lefkimis - Λευκίμμη,39.4599,20.0709,cape
place,Zacynthus,1.47,378209PZak,Zacynthus (Ionian Islands) 123 Zakynthos - Ζάκυνθος,37.7872,20.8921,polity
ethnic,Athenians,1.48,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Corcyraeans,1.48,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
demonym,Corinthian,1.48,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Megarian,1.48,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
demonym,Ambraciot,1.48,390209UAmb,Ambracus (Arta) 92 Phidokastro - Άμβρακος,39.0419,20.9538,harbor
place,Chimerium,1.48,393203LChe,Cheimerion cape (Preveza) 16 Akra Trophali - Χειμέριον,39.2842,20.3414,cape
ethnic,Corcyraeans,1.49,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Corinthians,1.49,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Athenians,1.49,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Ozolian Locrians,1.5,384222ROzo,Ozolian Lokris region (Phokis) 125 S Phokida - Οζόλαι,38.4,22.2,region/people
ethnic,Aetolians,1.5,386215RAit,Aitolia region (Aitolia) 1220 Aitolia - Αιτωλία,38.6,21.5,region/people
ethnic,Acarnanians,1.5,388210RAka,Akarnania region (Akarnania) 435 Akarnania - Ακαρνανία,38.8,21.0,region/people
ethnic,Corinthians,1.50,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.50,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Athenians,1.50,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Sybota,1.50,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
place,Sybota,1.50,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
place,Thesprotis,1.50,394204RThp,Thesprotia region (Thesprotia) 125 Thesprotia - Θεσπρωτία,39.4,20.4,region/people
ethnic,Corinthians,1.51,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.51,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Athens,1.51,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Leukimme,1.51,395201LLeu,Leukimma cape (Kerkyra) 8 Akra Lefkimis - Λευκίμμη,39.4599,20.0709,cape
ethnic,Corinthians,1.52,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Athenians,1.52,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Corcyraean,1.52,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Sybota,1.52,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
ethnic,Athenians,1.53,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Peloponnesians,1.53,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Corcyraeans,1.53,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Athenians,1.54,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Corinthians,1.54,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.54,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Sybota,1.54,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
place,Sybota,1.54,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
place,Sybota,1.54,394202ISyb,Sybota (Thesprotia) 24 Sivota (Nisi Sivota and Nisi Ag. Nikolaos) - Σύβοτα,39.4043,20.2213,island
ethnic,Corinthians,1.55,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Corcyraeans,1.55,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
ethnic,Athenians,1.55,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Anactorium,1.55,389208PAna,Anaktorion (Akarnania) 41 Ag. Petros - Ανακτόριον,38.9209,20.8435,polity
place,Ambracian Gulf,1.55,390210WAmb,Ambracian Gulf (Aitolia) 77 Ambracian Gulf - Αμβρακικός κόλπος,38.9725,20.9692,sea/strait
ethnic,Athenians,1.56,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Peloponnesians,1.56,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Potidaeans,1.56,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Corinthians,1.56,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Pallene,1.56,400236LPal,Pallene/Phlegra (Chalkidike) 112 Pallini - Παλλήνη,40.06,23.41,region/people
place,Thrace,1.56,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
ethnic,Potidaeans,1.57,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Athenians,1.57,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Macedonians,1.57,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
ethnic,Peloponnesians,1.57,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Chalcidians,1.57,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
ethnic,Bottiaeans,1.57,406223RBot,Bottiaia region (Emathia) 55 central Macedonian plain - Βοττιαίοι,40.6,22.3,region/people
place,Corcyra,1.57,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Corinth,1.57,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Lacedaemon,1.57,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Thrace,1.57,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
ethnic,Potidaeans,1.58,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Corinthians,1.58,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Athenians,1.58,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Chalcidians,1.58,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
ethnic,Bottiaeans,1.58,406223RBot,Bottiaia region (Emathia) 55 central Macedonian plain - Βοττιαίοι,40.6,22.3,region/people
ethnic,Chalcidians,1.58,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
demonym,Lacedaemonian,1.58,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Macedonia,1.58,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Attica,1.58,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,Olynthus,1.58,403234POly,Olynthos (Chalkidike) 226 Nea Olynthos - Ολυνθος,40.2963,23.354,polity
place,Mygdonia,1.58,407232RMyg,Mygdonia region (Thessaloniki) 54  - Μυγδονία,40.7,23.2,region/people
place,Bolbe,1.58,407235WBol,Bolbe (Thessaloniki) 19 Lake Volvi - Βόλβη,40.67,23.5,lake
ethnic,Athenians,1.59,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Potidaea,1.59,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Macedonia,1.59,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
ethnic,Athenians,1.6,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Lacedaemonians,1.6,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
demonym,Ionian,1.6,375275RIon,Ionia region (Asia Minor) 884 Izmir - Ιωνία,38.0,27.3,region/people
demonym,Olympic,1.6,376216SOly,Olympian Zeus sanctuary (Eleia) 856 Archaia Olympia - Ολυμπία,37.6378,21.63,sanctuary/temple
ethnic,Corinthians,1.60,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Potidaeans,1.60,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
demonym,Athenian,1.60,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Macedonia,1.60,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Peloponnese,1.60,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Thrace,1.60,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
ethnic,Athenians,1.61,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Macedonian,1.61,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Therme,1.61,406229PThr,Therme (Thessaloniki) 44 S Thessaloniki - Θέρμη,40.5816,22.944,polity
place,Pydna,1.61,404226PPyd,Pydna (Pieria) 76 Archaia Pydna - Πύδνα,40.3973,22.6173,polity
place,Pydna,1.61,404226PPyd,Pydna (Pieria) 76 Archaia Pydna - Πύδνα,40.3973,22.6173,polity
place,Potidaea,1.61,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Brea,1.61,403231UBre,Brea (Chalkidike) 2 S Nea Syllata - Βρέα,40.2886,23.127,polity
place,Beroea,1.61,405222PBer,Berroia (Emathia) 66 Veroia - Βέροια,40.5221,22.2015,polity
place,Strepsa,1.61,405231PStr,Strepsa (Thessaloniki) 9 Basilika? - Στρέψα,40.4832,23.1385,polity
place,Gigonus,1.61,403230PGig,Gigonos (Chalkidike) 13 Nea Irakleia - Γίγωνος,40.3296,23.0302,polity
ethnic,Potidaeans,1.62,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Peloponnesians,1.62,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Athenians,1.62,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Chalcidians,1.62,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
ethnic,Corinthians,1.62,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Macedonian,1.62,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Olynthus,1.62,403234POly,Olynthos (Chalkidike) 226 Nea Olynthos - Ολυνθος,40.2963,23.354,polity
ethnic,Potidaeans,1.63,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Athenians,1.63,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Macedonians,1.63,408225RMak,Macedonia region (Greece) 3609 Makedonia - Μακεδονία,40.81,22.5,region/people
place,Olynthus,1.63,403234POly,Olynthos (Chalkidike) 226 Nea Olynthos - Ολυνθος,40.2963,23.354,polity
ethnic,Athenians,1.64,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Potidaeans,1.64,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Pallene,1.64,400236LPal,Pallene/Phlegra (Chalkidike) 112 Pallini - Παλλήνη,40.06,23.41,region/people
place,Aphytis,1.64,401234PAph,Aphytis (Chalkidike) 19 Aphytos - Άφυτις,40.0994,23.4366,polity
ethnic,Athenians,1.65,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Chalcidians,1.65,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
ethnic,Sermylians,1.65,403235PSer,Sermylia (Chalkidike) 11 Ormylia? - Σερμυλία,40.2601,23.518,polity
place,Peloponnese,1.65,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Potidaea,1.65,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Chalcidice,1.65,405233RCha,Chalcidike region (Chalkidike) 90 Khalkidiki - Χαλκιδική,40.5,23.3,region/people
place,Bottice,1.65,406223RBot,Bottiaia region (Emathia) 55 central Macedonian plain - Βοττιαίοι,40.6,22.3,region/people
ethnic,Athenians,1.66,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Peloponnesians,1.66,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Potidaeans,1.66,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
demonym,Corinthian,1.66,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Aeginetans,1.67,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
ethnic,Lacedaemonians,1.67,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Megarians,1.67,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
ethnic,Corinthians,1.67,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Athenian,1.67,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Potidaea,1.67,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Peloponnese,1.67,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Lacedaemonians,1.68,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Peloponnesians,1.68,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
demonym,Athenian,1.68,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Corcyra,1.68,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Potidaea,1.68,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
