mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
place,Thebes,2.899,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
place,Parthenius,2.930,417323WPar,Parthenios river (Paphlagonia) 31 Bartin - Παρθένιος,41.6747,32.2517,river
place,Sesamos,2.930,417324UAma,Amastris/Sesamos (Pontus) 49 Amasra - Άμαστρις,41.7495,32.3868,polity
place,Cromna,2.930,418327UKro,Kromna (Paphlagonia) 14 Tekkeönü,41.8296,32.6709,polity
place,Cytorus,2.930,419329UKyt,Kytoros (Pontus) 29 Gideros - Κύτωρος,41.8574,32.8554,polity
place,Carambis,2.930,420334UKar,Karambis (Pontus) 38 Ilyasbey? - Κάραμβις,42.013,33.369,polity
place,Halys,2.946,416359WHal,Halys R. (Pontus) 95 Kizilirmak - Άλυς,41.569,35.883,river
place,Halys,2.946,416359WHal,Halys R. (Pontus) 95 Kizilirmak - Άλυς,41.569,35.883,river
person,Tricca,2.946,396218PTri,Trikka (Thessaly) 63 Trikkala - Τρίκκα,39.5564,21.7647,polity
ethnic,Themiscyreians,2.966,412370UThe,Themiscyra (Pontus) 46 Terme - Θεμίσκυρα,41.215,36.967,polity
place,Thermodon,2.966,412369WThe,Thermodon R. (Pontus) 89 Terme R. - Θερμώδων,41.194,36.942,river
place,Pontus,2.966,435335WPon,Pontos (Pontus) 1512 Black Sea - Πόντος,43.5,33.5,sea/strait
person,Themiscyreian,2.966,412370UThe,Themiscyra (Pontus) 46 Terme - Θεμίσκυρα,41.215,36.967,polity
ethnic,Mariandyni,2.98,409312RMar,Mariandynoi (Pontus) 53 Dyzce - Μαριανδυνοί,40.86,31.2,region/people
place,Iolcus,3.1,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
demonym,Aeaean,3.1063,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
place,Orchomenus,3.1063,377223POrc,Orchomenos (Arkadia) 150 Orchomenos - Ορχομενός,37.7247,22.3154,polity
ethnic,Cadmeians,3.1077,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
demonym,Achaean,3.1077,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Aeaean,3.1077,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
place,Haemonia,3.1077,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
place,Iolcus,3.1077,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
place,Orchomenus,3.1077,377223POrc,Orchomenos (Arkadia) 150 Orchomenos - Ορχομενός,37.7247,22.3154,polity
place,Iolcus,3.1102,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
place,Olympus,3.111,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Iolcos,3.1131,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
person,Aeaean,3.1131,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
demonym,Aonian,3.1163,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
place,Thebes,3.1163,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
ethnic,Aethiopians,3.1191,130350REth,Aethiopia (Africa) 779 Africa - Αιθίοπες,13.01,35.01,region/people
place,Phasis,3.1191,422417WPha,Phasis R. (Georgia) 183 Rioni - Φάσις,42.171,41.733,river
place,Caucasus,3.1191,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
person,Lemnos,3.1191,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
ethnic,Colchians,3.1225,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Isthmian,3.1225,379230SIst,Isthmian Poseidon sanct. (Korinthia) 184 Isthmia - Ισθμία,37.9159,22.9932,sanctuary/temple
demonym,Haemonian,3.1225,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
place,Taenarus,3.1225,364225STai,Tainaron Poseidon sanctuary (Lakonia) 116 Tainaron - Ταίναρος,36.4018,22.4867,sanctuary/temple
place,Lerna,3.1225,375227ULer,Lerna (Argolid) 125 S Myloi - Λέρνα,37.5511,22.7182,polity
place,Onchestus,3.1225,384232UOnc,Onchestos (Boeotia) 51 Kazarma - Ογχηστός,38.3622,23.1453,sanctuary/temple
place,Calaureia,3.1225,375235IKal,Kalaureia (Poros) 56 Poros - Καλαύρεια,37.5167,23.4833,island
place,Geraistos,3.1225,380245HGer,Geraistos (Euboea) 47 Porto Kastri - Γεραιστός,37.977,24.539,harbor
person,Phlegraean,3.1225,400236LPal,Pallene/Phlegra (Chalkidike) 112 Pallini - Παλλήνη,40.06,23.41,region/people
ethnic,Colchians,3.1246,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Caucasian,3.1246,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
demonym,Idaean,3.127,352248LIda,Ida Mt. (Crete) 133 Pseiloritis - Ίδα,35.2263,24.7708,mountain
demonym,Pelasgian,3.1278,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
ethnic,Colchians,3.1340,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Olympus,3.1340,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Olympus,3.154,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
ethnic,Colchians,3.194,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,3.210,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Caucasian,3.210,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
place,Orchomenus,3.210,377223POrc,Orchomenos (Arkadia) 150 Orchomenos - Ορχομενός,37.7247,22.3154,polity
demonym,Tyrrhenian,3.299,430105RTyr,Tyrrhenians/Etruria (Italy) 1288 Toscana - Τυρρηνία,43.0,10.5,region/people
place,Colchis,3.299,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,3.317,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Sauromatae,3.317,490315RSar,Sarmatia (Scythia) 314 Ukraine - Σαρματία,49.0,31.5,region/people
place,Achaea,3.317,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
ethnic,Sauromatae,3.382,490315RSar,Sarmatia (Scythia) 314 Ukraine - Σαρματία,49.0,31.5,region/people
demonym,Cyprian,3.540,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
place,Phasis,3.55,422417WPha,Phasis R. (Georgia) 183 Rioni - Φάσις,42.171,41.733,river
place,Anaurus,3.55,393228WAna,Anauros R. (Magnesia) 14  - Άναυρος,39.365,22.899,river
ethnic,Colchians,3.576,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Achaean,3.576,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Achaean,3.616,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
ethnic,Colchians,3.645,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,3.705,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Achaean,3.771,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Colchian,3.771,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Corycian,3.828,385225CKor,Korykion (Phokis) 29 above Delphi - Κωρύκιον,38.5158,22.5217,cave
demonym,Caspian,3.828,400516WHyr,Hyrkanian Sea (Asia) 219 Caspian Sea - Υρκάνιον,40.0,51.6,sea/strait
place,Caucasus,3.828,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
place,Parthenius,3.828,417323WPar,Parthenios river (Paphlagonia) 31 Bartin - Παρθένιος,41.6747,32.2517,river
place,Amnisus,3.828,353253WAmn,Amnisos R. (Crete) 11 Karteros - Αμνισός,35.327,25.196,river
place,Amnisus,3.828,353253WAmn,Amnisos R. (Crete) 11 Karteros - Αμνισός,35.327,25.196,river
place,Iolcus,3.83,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
demonym,Colchian,4.1,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,4.1029,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Haemonia,4.1029,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
ethnic,Colchians,4.1068,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Argos,4.1068,376227PArg,Argos (Argolid) 2457 Argos - Άργος,37.63091,22.72079,polity
place,Haemonia,4.1068,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
ethnic,Colchians,4.1096,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Colchian,4.11,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,4.1110,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Abantian,4.1128,388238RAba,Abantes tribe (Euboea) 39 Euboia - Αβαντίς,38.75,23.5,region/people
place,Euboea,4.1128,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Iolcos,4.1128,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
ethnic,Colchians,4.1170,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Abantes,4.1170,388238RAba,Abantes tribe (Euboea) 39 Euboia - Αβαντίς,38.75,23.5,region/people
ethnic,Nestaeans,4.1170,418238WNes,Nestos R. (Drama) 48 Nestos/Mesta - Νέστος,41.0916,24.771,river
demonym,Ceraunian,4.1170,404194LKer,Keraunian Mt. (Epiros) 90 Karaburun peninsula - Ακροκεραύνια,40.396,19.358,mountain
place,Oricum,4.1170,403195UOri,Orikon (Epiros) 88 Orikum - Ώρικος,40.319,19.4297,polity
place,Achaea,4.1170,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
place,Libya,4.1170,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
person,Ephyra,4.1170,392205UEph,Ephyra (Preveza) 29 Mesopotamon or Kastri - Εφύρα,39.2409,20.5321,polity
ethnic,Ambracians,4.1228,392210PAmb,Ambracia (Arta) 195 Arta - Αμβρακία,39.155,20.9899,polity
place,Echinades,4.1228,383213IEch,Echinades (Kefallenia) 83 Echinades - Εχίναι,38.43,21.02,island
place,Syrtis,4.1228,314186WSyr,Syrtis Major gulf (Libya) 129 Sidra Gulf - μεγάλη Σύρτις,31.4,18.6,sea/strait
demonym,Colchian,4.123,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Caucasian,4.123,433424LCau,Caucasus Mt. (Pontus) 244 Kafkaz - Καύκασος,43.351,42.45,mountain
place,Araxes,4.123,391454WAra,Araxes R (Armenia) 93 Arax - Αράξης,39.0809,45.4002,river
place,Phasis,4.123,422417WPha,Phasis R. (Georgia) 183 Rioni - Φάσις,42.171,41.733,river
place,Pactolus,4.1277,385281WPac,Pactolus R. (Lydia) 76 Sart Çayı - Πακτωλός,38.4804,28.0628,river
place,Libya,4.1277,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Libya,4.1318,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Achaea,4.1318,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
place,Libya,4.1337,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Libya,4.1380,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Tritonian lake,4.1380,000000WTri,Tritonis lake (Libya) 49 unknown - Τριτωνίς,30.14,19.0,lake
demonym,Lernaean,4.1393,375227ULer,Lerna (Argolid) 125 S Myloi - Λέρνα,37.5511,22.7182,polity
demonym,Achaean,4.1393,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
place,Tritonian lake,4.1422,000000WTri,Tritonis lake (Libya) 49 unknown - Τριτωνίς,30.14,19.0,lake
ethnic,Mysians,4.1461,375275RMys,Mysia region (Asia Minor) 336  - Μυσία,40.0,28.0,region/people
place,Libya,4.1485,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
person,Lycoreian,4.1485,385225ULyk,Lykoreia (Phokis) 16 Kroki - Λυκώρεια,38.4915,22.5152,polity
place,Libya,4.1502,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Tritonian lake,4.1537,000000WTri,Tritonis lake (Libya) 49 unknown - Τριτωνίς,30.14,19.0,lake
place,Libya,4.1537,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Crete,4.1571,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Carpathus,4.1601,356271IKar,Karpathos (Dodecanese) 87 Karpathos - Κάρπαθος,35.5833,27.1333,island
place,Crete,4.1601,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Dicte,4.1638,353263LDik,Dikte Mt. (Crete) 30 Mt. Modi - Δίκτη,35.118,25.418,mountain
place,Crete,4.1638,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Crete,4.1673,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Minoan Athena,4.1673,353263SAth,Samonian Athena sanct. (Crete) 1 Cavo Sidero - Αθήνη,35.3137,26.3108,sanctuary/temple
place,Salmone,4.1673,353263LSam,Sammonion cape (Crete) 20 Cape Sideros - Σαμμώνιον,35.315,26.312,cape
demonym,Cretan,4.1694,352252IKre,Crete (Greece) 1562 Kriti - Κρήτη,35.2052,25.1836,region/people
place,Hades,4.1694,000000GHad,Hades (Underworld) 210 ELTA,37.98561,23.762304,mythic site
place,Pytho,4.1694,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Amyclae,4.1694,370224UAmy,Amyklai (Lakonia) 130 Amykles - Αμύκλαι,37.0363,22.4502,sanctuary/temple
place,Ortygia,4.1694,374253PDel,Delos (Cyclades) 404 Dilos - Δήλος,37.398,25.267,polity
place,Melantian Rocks,4.1694,374256IMel,Melantian Rocks (Cyclades) 7 Melantioi - Μελάντιοι σκόπελοι,37.41,25.565,island
place,Hippuris,4.1694,363258IHip,Hippouris? (Cyclades) 3 Phtini - Ιππουρίς,36.311,25.799,island
place,abode,4.1694,364258SApo,Apollo Aigletes (Anaphe) 5 Anaphi - Αιγλήτου Απόλλωνος ιερόν,36.358,25.83,sanctuary/temple
place,Anaphe,4.1694,364258PAna,Anaphe (Cyclades) 30 Kastelli - Ανάφη,36.359,25.799,polity
place,Anaphe,4.1694,364258PAna,Anaphe (Cyclades) 30 Kastelli - Ανάφη,36.359,25.799,polity
place,Libya,4.1731,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Anaphe,4.1731,364258PAna,Anaphe (Cyclades) 30 Kastelli - Ανάφη,36.359,25.799,polity
ethnic,Tyrrhenians,4.1755,430105RTyr,Tyrrhenians/Etruria (Italy) 1288 Toscana - Τυρρηνία,43.0,10.5,region/people
place,Calliste,4.1755,364255PThe,Thera polis (Cyclades) 63 Kamari - Θήρα,36.364,25.477,polity
place,Lemnos,4.1755,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Sparta,4.1755,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Calliste,4.1755,364255PThe,Thera polis (Cyclades) 63 Kamari - Θήρα,36.364,25.477,polity
place,Thera,4.1755,364255PThe,Thera polis (Cyclades) 63 Kamari - Θήρα,36.364,25.477,polity
place,Aigina,4.1765,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
ethnic,Locrians,4.1773,386231ROpu,Lokris Opuntia region (Phthiotis) 288 Atalandi - Λοκροί  Οπούντιοι,38.65,23.04,region/people
place,Aigina,4.1773,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
place,Aulis,4.1773,384236UAul,Aulis (Euboea) 151 Mikro Vathy/Ag. Nikolaos - Αυλίς,38.4335,23.5925,sanctuary/temple
place,Euboea,4.1773,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Pagasae,4.1773,393229PPag,Pagasai (Magnesia) 52 Volos - Παγασαί,39.3546,22.9258,polity
place,Achaea,4.183,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
ethnic,Colchians,4.212,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,4.236,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Paphlagonians,4.241,410300RPap,Paphlagonia region (Pontus) 293 Kocaeli/Sakarya - Παφλαγονία,41.0,30.0,region/people
demonym,Pelasgian,4.241,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
place,Halys,4.241,416359WHal,Halys R. (Pontus) 95 Kizilirmak - Άλυς,41.569,35.883,river
person,Aeaean,4.241,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
ethnic,Arcadians,4.253,375223RArk,Arkadia region (Arkadia) 1437 Arkadia - Αρκαδία,37.5,22.3,region/people
ethnic,Thracians,4.253,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
ethnic,Scythians,4.253,475310RSky,Scythia (Pontus) 1137 N. Coast of Black Sea - Σκυθική,47.5,31.01,region/people
demonym,Pelasgian,4.253,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
place,Orchomenus,4.253,377223POrc,Orchomenos (Arkadia) 150 Orchomenos - Ορχομενός,37.7247,22.3154,polity
place,Thebes,4.253,383233PThe,Thebes (Boeotia) 2611 Thiva - Θήβαι,38.3191,23.3178,polity
place,Egypt,4.253,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
place,Ister,4.253,442277WIst,Ister or Danube R. (Europe) 612 Danube - Ίστρος,44.206,27.742,river
place,Rhipaean,4.253,520255LRhi,Rhipaian Mountains (mythical) 52 Ripean mts - Ριπαία,52.0,25.5,mountain
place,Ionian Sea,4.253,408187WIon,Ionian Sea (Greece/Italy) 284 Mar Ionio - Ιόνιος,39.2,18.7,sea/strait
place,Achelous,4.253,383211WAch,Achelous R. (Aitolia) 208 Akheloos - Αχελώιος,38.3388,21.1067,river
demonym,Paphlagonian,4.294,410300RPap,Paphlagonia region (Pontus) 293 Kocaeli/Sakarya - Παφλαγονία,41.0,30.0,region/people
place,Carambis,4.294,420334UKar,Karambis (Pontus) 38 Ilyasbey? - Κάραμβις,42.013,33.369,polity
place,Ister,4.294,442277WIst,Ister or Danube R. (Europe) 612 Danube - Ίστρος,44.206,27.742,river
ethnic,Colchians,4.303,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Scythians,4.303,475310RSky,Scythia (Pontus) 1137 N. Coast of Black Sea - Σκυθική,47.5,31.01,region/people
ethnic,Thracians,4.303,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
demonym,Nestian,4.303,418238WNes,Nestos R. (Drama) 48 Nestos/Mesta - Νέστος,41.0916,24.771,river
place,Pontus,4.303,435335WPon,Pontos (Pontus) 1512 Black Sea - Πόντος,43.5,33.5,sea/strait
place,Cyanean rocks,4.303,412291IKya,Kyaneai-Symplegades (Pontus) 71 Rumelifeneri - Κυάνεαι,41.234,29.11517,island
place,Ionian Sea,4.303,408187WIon,Ionian Sea (Greece/Italy) 284 Mar Ionio - Ιόνιος,39.2,18.7,sea/strait
place,Ister,4.303,442277WIst,Ister or Danube R. (Europe) 612 Danube - Ίστρος,44.206,27.742,river
place,Laurium,4.303,377241RLau,Laureion region (Attica) 16 Lavrio - Λαύρειον,37.71,24.05,region/people
ethnic,Colchians,4.391,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Colchians,4.410,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Dia,4.421,371255INax,Naxos island/polis (Cyclades) 198 Chora Naxou - Νάξος,37.1059,25.377,polity
place,Nysa,4.421,000000LNys,Nysa Mt.? (Egypt) 71 mythical - Νύσα,28.539,33.975,mountain
place,Cnossus,4.421,353252PKno,Knossos (Crete) 147 Knosos - Κνωσσός,35.2978,25.1631,polity
ethnic,Brygi,4.452,415213RBry,Brygians tribe (Macedonia) 23  - Βρύγιοι,41.48,21.3,region/people
ethnic,Apsyrtians,4.452,416416UAps,Apsaros (Pontus) 21 Gonio - Άψαρος,41.5732,41.5736,fortification
demonym,Colchian,4.481,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,isle of Electra,4.503,000000IEle,Elektrides islands (Mythic) 11 Electrides Islands - Ηλεκτρίδες,45.0,13.0,mythic site
place,Eridanus,4.503,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
ethnic,Colchians,4.507,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
ethnic,Encheleans,4.507,412205REnc,Enchelians tribe (Illyria) 19 Ohrid - Εγχελείς,41.2,20.5,region/people
demonym,Illyrian,4.507,405195RIll,Illyria region (Albania) 939 Albania - Ιλλυρία,40.8,19.8,region/people
place,islands,4.507,447144UAps,Apsoros/Apsyrtos (Adriatic) 19 Osor - Αψυρτίδες,44.6939,14.393,island
ethnic,Hylleans,4.522,385233UHyl,Hyle (Boeotia) 41 Yliki - Ύλη,38.447,23.312,polity
ethnic,Hylleans,4.522,385233UHyl,Hyle (Boeotia) 41 Yliki - Ύλη,38.447,23.312,polity
place,Pytho,4.522,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
demonym,Ligystian,4.552,443083RLig,Liguria (Italy) 349 Liguria - Λιγυρία/Λίγυες,44.3,8.3,region/people
place,Stoechades,4.552,432054ISto,Stoichades islands (Gallia) 16 Ile de Riou etc. - Στοιχάδες,43.1976,5.3633,island
ethnic,Colchians,4.557,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Liburnian,4.557,440154RLib,Liburnia region (Adriatic) 64 Zadar - Λιβυρνοι,44.0,15.4,region/people
demonym,Dodonian,4.557,395208SDod,Dodona (Ioannina) 202 Dodoni - Δωδώνα,39.5464,20.7878,sanctuary/temple
demonym,Ausonian,4.557,410155RAus,Ausonia region (Italy) 111 Central/South Italy - Αυσονία,41.0,15.5,region/people
place,Issa,4.557,431162IIss,Issa (Adriatic) 39 Vis - Ίσσα,43.061,16.182,polity
place,Corcyra,4.557,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Phlious,4.557,378226PPhl,Phlious (Korinthia) 219 Nemea - Φλιούς,37.846,22.648,polity
place,Corcyra the Black,4.557,430167UKor,Korkyra Melaina (Croatia) 10 Vela Luka - Κόρκυρα η καί Μέλαινα,42.965,16.712,polity
place,Melita,4.557,428178IMel,Melite (Adriatic) 10 Mljet - Μελίτη,42.7283,17.6697,island
place,Nymphaea,4.557,418196HNym,Nymphaion (Illyria) 10 Shengjin - Νυμφαίον,41.815,19.586,harbor
place,mountains of Thunder,4.557,404194LKer,Keraunian Mt. (Epiros) 90 Karaburun peninsula - Ακροκεραύνια,40.396,19.358,mountain
person,Aeaean,4.557,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
ethnic,Celts,4.592,490070RKel,Keltike (Europe) 456 France - Κελτική,49.0,7.0,region/people
place,Eridanus,4.592,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
place,Lacereia,4.592,396225ULak,Lakereia (Thessaly) 10 Dimitra - Λακέρεια,39.6747,22.6627,polity
place,Amyrus,4.592,397227PAmy,Amyros (Magnesia) 15 Palaiokastro/Gerakari - Άμυρος,39.6603,22.6934,polity
ethnic,Celts,4.627,490070RKel,Keltike (Europe) 456 France - Κελτική,49.0,7.0,region/people
ethnic,Ligyans,4.627,443083RLig,Liguria (Italy) 349 Liguria - Λιγυρία/Λίγυες,44.3,8.3,region/people
demonym,Sardinian,4.627,402920ISar,Sardinia (Italy) 450 Sardinia - Σαρδίνια,40.2,9.2,island
place,Rhodanus,4.627,437046WRho,Rhodanus river (Gallia) 168 Rhone - Ροδανός,43.6544,4.5989,river
place,Eridanus,4.627,450120WEri,Eridanos/Padus R. (Italy) 300 Po - Ηριδανός,44.9753,12.0293,river
place,Ionian Sea,4.627,408187WIon,Ionian Sea (Greece/Italy) 284 Mar Ionio - Ιόνιος,39.2,18.7,sea/strait
place,Stoechades,4.627,432054ISto,Stoichades islands (Gallia) 16 Ile de Riou etc. - Στοιχάδες,43.1976,5.3633,island
place,Stoechades,4.627,432054ISto,Stoichades islands (Gallia) 16 Ile de Riou etc. - Στοιχάδες,43.1976,5.3633,island
place,Aethalia,4.627,428103IAit,Aithale island (Italy) 33 Elba - Αιθάλη,42.782,10.303,island
demonym,Tyrrhenian,4.659,430105RTyr,Tyrrhenians/Etruria (Italy) 1288 Toscana - Τυρρηνία,43.0,10.5,region/people
place,Aeaea,4.659,411127IKir,Aiaia/Isle of Circe (mythical) 32 ? - δώματα Κίρκης,41.1,12.75,mythic site
demonym,Colchian,4.685,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
demonym,Colchian,4.718,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Olympus,4.770,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
