mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
ethnic,Samians,6.3.14,377269PSam,Samos (Aegean),37.695,26.935,polity
ethnic,Samians,6.3.14,377269PSam,Samos (Aegean),37.695,26.935,polity
ethnic,Samians,6.3.15,377269PSam,Samos (Aegean),37.695,26.935,polity
ethnic,Ionians,6.3.15,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
ethnic,Ionians,6.3.15,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
demonym,Athenian,6.3.15,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Ionia,6.3.15,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
ethnic,Ionians,6.3.15,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
ethnic,Samians,6.3.15,377269PSam,Samos (Aegean),37.695,26.935,polity
place,Heraion,6.3.15,377269SHer,Heraion sanct. (Samos),37.6718,26.8857,sanctuary/temple
demonym,Attic,6.3.15,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
place,Aegospotami,6.3.15,403266UAig,Aigospotamos (Thrace),40.35,26.611,polity
ethnic,Samians,6.3.15,377269PSam,Samos (Aegean),37.695,26.935,polity
place,Olympia,6.3.15,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
ethnic,Ephesians,6.3.15,379273PEph,Ephesus (Ionia),37.9419,27.3397,polity
place,sanctuary,6.3.15,379274SEph,Ephesian Artemis temple (Ionia),37.949,27.364,sanctuary/temple
ethnic,Spartans,6.3.15,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Cnidus,6.3.16,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
ethnic,Ionians,6.3.16,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
place,sanctuary,6.3.16,377269SHer,Heraion sanct. (Samos),37.6718,26.8857,sanctuary/temple
place,Samos,6.3.16,377269PSam,Samos (Aegean),37.695,26.935,polity
demonym,Ephesian,6.3.16,379274SEph,Ephesian Artemis temple (Ionia),37.949,27.364,sanctuary/temple
place,Ephesus,6.3.16,379273PEph,Ephesus (Ionia),37.9419,27.3397,polity
ethnic,Ionians,6.3.16,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
demonym,Ephesian,6.4.1,379273PEph,Ephesus (Ionia),37.9419,27.3397,polity
place,Sicyon,6.4.1,380227PSik,Sikyon (Korinthia),37.9834,22.7145,polity
demonym,Nemean,6.4.2,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Olympia,6.4.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.4.2,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
ethnic,Eleans,6.4.2,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
ethnic,Pisans,6.4.2,376217PPis,Pisa (Eleia),37.6395,21.653,polity
ethnic,Arcadians,6.4.2,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Sicily,6.4.3,376145RSic,Sicily region (Italy),37.6,14.5,region/people
place,Messene,6.4.3,372219PMes,Messene (Messenia),37.1779,21.9195,polity
place,Strait,6.4.3,382156WSMe,Strait,38.246,15.64,
ethnic,Eleans,6.4.3,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
person,Sicyonian,6.4.3,380227PSik,Sikyon (Korinthia),37.9834,22.7145,polity
person,Rhegium,6.4.4,381156PRhe,Rhegion (Magna Graecia),38.109,15.644,polity
place,Rhegium,6.4.4,381156PRhe,Rhegion (Magna Graecia),38.109,15.644,polity
person,Corinthian,6.4.4,379229PKor,Corinth/Korinthos (Korinthia),37.9054,22.8802,polity
place,Sparta,6.4.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
person,Elis,6.4.5,378214PEli,Elis (Eleia),37.89,21.374,polity
place,Nemea,6.4.5,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Pytho,6.4.5,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Olympia,6.4.5,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Athenian,6.4.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Attic,6.4.5,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
person,Athenian,6.4.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Ephesian,6.4.5,379273PEph,Ephesus (Ionia),37.9419,27.3397,polity
person,Achaean,6.4.6,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
place,Patrae,6.4.6,382217PPat,Patrai (Achaia),38.245,21.74,polity
place,Olympia,6.4.6,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Delphi,6.4.6,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Isthmus,6.4.6,379230SIst,Isthmian Poseidon sanct. (Korinthia),37.9159,22.9932,sanctuary/temple
ethnic,Achaeans,6.4.6,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
place,Olympia,6.4.6,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Olympia,6.4.6,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.4.6,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Nemea,6.4.6,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Isthmus,6.4.6,379230SIst,Isthmian Poseidon sanct. (Korinthia),37.9159,22.9932,sanctuary/temple
person,Patrae,6.4.6,382217PPat,Patrai (Achaia),38.245,21.74,polity
demonym,Achaean,6.4.6,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
place,Chaeroneia,6.4.7,385228PCha,Chaironea (Boeotia),38.4944,22.8416,polity
ethnic,Achaeans,6.4.7,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
ethnic,Achaeans,6.4.7,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
ethnic,Macedonians,6.4.7,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Lamia,6.4.7,389224PLam,Lamia (Phthiotis),38.903,22.4426,polity
place,Thessaly,6.4.7,394223RThs,Thessaly region (Hellas),39.4,22.3,region/people
ethnic,Eleans,6.4.8,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
place,Stageira,6.4.8,406238PSta,Stageira (Chalkidike),40.5918,23.7946,polity
place,Thrace,6.4.8,410265RThr,Thrace region (Evros),41,26.5,region/people
place,Assos,6.4.9,395263UAss,Assos (Troad),39.4906,26.3371,polity
place,Troad,6.4.9,399263RTro,Troad region (Asia Minor),39.915,26.27,region/people
place,Ida,6.4.9,397268LIda,Ida Mt. (Troad),39.6922,26.8423,mountain
ethnic,Aeolians,6.4.9,390271RAio,Aiolis region (Asia Minor),39,27.1,region/people
place,Olympia,6.4.9,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
ethnic,Lacedemonians,6.4.9,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Lacedemonians,6.4.9,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Olympia,6.4.9,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Sparta,6.4.9,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Sparta,6.4.10,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
person,Cyzicus,6.4.10,404279UCyz,Kyzikos (Mysia),40.3895,27.8878,polity
place,Olympia,6.4.10,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Nemean,6.4.10,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Macedonia,6.4.10,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Mantinea,6.4.11,376224UMan,Mantineia (Arkadia),37.6181,22.3933,polity
place,Olympia,6.4.11,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.4.11,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Isthmus,6.4.11,379230SIst,Isthmian Poseidon sanct. (Korinthia),37.9159,22.9932,sanctuary/temple
place,Nemea,6.4.11,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Himera,6.4.11,380138PHim,Himera (Sicily),37.9708,13.8225,polity
person,Cretan,6.4.11,352252IKre,Crete (Greece),35.2052,25.1836,region/people
place,Cnossus,6.4.11,353252PKno,Knossos (Crete),35.2978,25.1631,polity
place,Cnossus,6.4.11,353252PKno,Knossos (Crete),35.2978,25.1631,polity
place,Himera,6.4.11,380138PHim,Himera (Sicily),37.9708,13.8225,polity
place,Himera,6.4.11,380138PHim,Himera (Sicily),37.9708,13.8225,polity
place,Scotussa,6.5.2,394226PSko,Skotoussa (Thessaly),39.386,22.5378,polity
place,Pherae,6.5.2,394228PPhe,Pherai (Magnesia),39.379,22.7539,polity
place,Scotussa,6.5.3,394226PSko,Skotoussa (Thessaly),39.386,22.5378,polity
place,Athens,6.5.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Thurii,6.5.3,397164PTho,Thourioi (Magna Graecia),39.716,16.49,polity
place,Macedonia,6.5.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thrace,6.5.4,410265RThr,Thrace region (Evros),41,26.5,region/people
place,Nestus,6.5.4,418238WNes,Nestos R. (Drama),41.0916,24.771,river
place,Abdera,6.5.4,410250PAbd,Abdera (Xanthi),40.95,24.9833,polity
place,Olympus,6.5.5,401224LOly,Olympus Mt. (Pieria),40.0856,22.3586,mountain
place,Macedonia,6.5.5,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thessaly,6.5.5,394223RThs,Thessaly region (Hellas),39.4,22.3,region/people
place,Peneius,6.5.5,399227WPen,Peneios R. (Thessaly),39.9298,22.7094,river
place,Olympus,6.5.5,401224LOly,Olympus Mt. (Pieria),40.0856,22.3586,mountain
place,Nemea,6.5.5,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
demonym,Persian,6.5.7,295540RPer,Persia (Asia),29.5,54,region/people
place,Susa,6.5.7,322482PSus,Susa (Iran),32.191,48.247,polity
ethnic,Persians,6.5.7,295540RPer,Persia (Asia),29.5,54,region/people
place,Olympia,6.5.7,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Olympia,6.6.1,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
ethnic,Arcadians,6.6.1,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
demonym,Attic,6.6.1,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
demonym,Mantinean,6.6.1,376224UMan,Mantineia (Arkadia),37.6181,22.3933,polity
person,Rhegium,6.6.1,381156PRhe,Rhegion (Magna Graecia),38.109,15.644,polity
person,Phigalia,6.6.1,374218PPhi,Phigaleia or Phialeia (Eleia),37.4075,21.842,polity
person,Sicyon,6.6.1,380227PSik,Sikyon (Korinthia),37.9834,22.7145,polity
person,Athenian,6.6.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Athenian,6.6.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Maenalian,6.6.1,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
demonym,Maenalian,6.6.1,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
person,Rhodes,6.6.2,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
demonym,Olympic,6.6.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Argos,6.6.2,376227PArg,Argos (Argolid),37.63091,22.72079,polity
person,Thebes,6.6.2,383233PThe,Thebes (Boeotia),38.3191,23.3178,polity
demonym,Phocian,6.6.2,386227RPho,Phokis region (Central Greece),38.6,22.7,region/people
place,Maenalus,6.6.3,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
person,Maenalus,6.6.3,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
demonym,Elean,6.6.3,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
place,Nemea,6.6.3,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,gymnasium,6.6.3,376216BOGy,Gymnasium (Olympia),37.63929,21.62845,building
place,Olympia,6.6.3,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Olympic,6.6.3,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Italian,6.6.4,406163RIta,Italia region (Italy),40.6,16.3,region/people
ethnic,Locrians,6.6.4,382162PLoc,Locris (Italy),38.216,16.229,polity
place,Zephyrion,6.6.4,380161LZep,Zephyrion promontory (Calabria),38.0396,16.1437,cape
place,Caecinus,6.6.4,379159WKai,Kaikinos river (Magna Graecia),37.9283,15.8893,river
place,Locris,6.6.4,386231ROpu,Lokris Opuntia region (Phthiotis),38.65,23.04,region/people
place,Rhegium,6.6.4,381156PRhe,Rhegion (Magna Graecia),38.109,15.644,polity
place,Locris,6.6.4,386231ROpu,Lokris Opuntia region (Phthiotis),38.65,23.04,region/people
place,Caecinus,6.6.4,379159WKai,Kaikinos river (Magna Graecia),37.9283,15.8893,river
place,Caecinus,6.6.4,379159WKai,Kaikinos river (Magna Graecia),37.9283,15.8893,river
place,Rhegium,6.6.4,381156PRhe,Rhegion (Magna Graecia),38.109,15.644,polity
demonym,Olympic,6.6.5,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Thasos,6.6.5,408247PTha,Thasos (Macedonia),40.7799,24.7138,polity
place,Italy,6.6.7,406163RIta,Italia region (Italy),40.6,16.3,region/people
place,Troy,6.6.7,400262UIli,Troy/Ilion (Troad),39.9575,26.2389,polity
place,Italy,6.6.7,406163RIta,Italia region (Italy),40.6,16.3,region/people
place,Sicily,6.6.7,376145RSic,Sicily region (Italy),37.6,14.5,region/people
place,Temesa,6.6.7,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Temesa,6.6.8,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Italy,6.6.8,406163RIta,Italia region (Italy),40.6,16.3,region/people
place,Temesa,6.6.8,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Temesa,6.6.8,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Temesa,6.6.9,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Temesa,6.6.10,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
place,Temesa,6.6.11,390162UTem,Temesa? (Magna Graecia),39.035,16.159,polity
person,Mantinea,6.7.1,376224UMan,Mantineia (Arkadia),37.6181,22.3933,polity
person,Elis,6.7.1,378214PEli,Elis (Eleia),37.89,21.374,polity
demonym,Rhodian,6.7.1,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Olympia,6.7.1,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Megarian,6.7.2,380233PMeg,Megara (Megarid),37.997,23.34285,polity
place,Megara,6.7.2,380233PMeg,Megara (Megarid),37.997,23.34285,polity
demonym,Olympic,6.7.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Altis,6.7.3,376216SAlt,Altis sacred grove (Olympia),37.63754,21.62975,site/excavation
place,Olympia,6.7.3,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Messenian,6.7.3,372218RMes,Messenia region (Messenia),37.2,21.8,region/people
demonym,Olympian,6.7.4,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Isthmian,6.7.4,379230SIst,Isthmian Poseidon sanct. (Korinthia),37.9159,22.9932,sanctuary/temple
demonym,Pythian,6.7.4,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Thurii,6.7.4,397164PTho,Thourioi (Magna Graecia),39.716,16.49,polity
place,Rhodes,6.7.4,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Thurii,6.7.4,397164PTho,Thourioi (Magna Graecia),39.716,16.49,polity
place,Italy,6.7.4,406163RIta,Italia region (Italy),40.6,16.3,region/people
place,Rhodes,6.7.4,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Sparta,6.7.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Athenians,6.7.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Attic,6.7.4,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
place,Athens,6.7.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,6.7.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Caunus,6.7.6,368286UKau,Kaunos (Caria),36.8259,28.6215,polity
demonym,Rhodian,6.7.6,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
demonym,Lacedemonian,6.7.6,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Athenians,6.7.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Peloponnesus,6.7.6,375222RPel,Peloponnese (Hellas),37.54,22.15,region/people
ethnic,Lacedemonians,6.7.6,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Sparta,6.7.6,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Lacedemonians,6.7.6,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Lacedemonians,6.7.7,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Athenians,6.7.7,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Arginusae,6.7.7,390268IArg,Arginoussai (Aiolis),39.007,26.7855,island
person,Leprean,6.7.8,374217PLep,Lepreon (Triphylia),37.4406,21.7248,polity
demonym,Olympian,6.7.8,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Olympia,6.7.8,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Maenalian,6.7.9,377223LMai,Mainalion Mt. (Arkadia),37.4845,22.2693,mountain
place,Dipaea,6.7.9,375223PDip,Dipaia? (Arkadia),37.544,22.273,polity
person,Elis,6.7.9,378214PEli,Elis (Eleia),37.89,21.374,polity
place,Olympia,6.7.9,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Megara,6.7.9,380233PMeg,Megara (Megarid),37.997,23.34285,polity
place,Stymphalus,6.7.10,379225PSty,Stymphalos (Korinthia),37.8606,22.4618,polity
place,Olympia,6.7.10,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.7.10,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Isthmus,6.7.10,379230SIst,Isthmian Poseidon sanct. (Korinthia),37.9159,22.9932,sanctuary/temple
place,Nemea,6.7.10,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
person,Elis,6.7.10,378214PEli,Elis (Eleia),37.89,21.374,polity
person,Pellene,6.8.1,380225PPel,Pellene (Korinthia),38.0446,22.5384,polity
person,Elis,6.8.1,378214PEli,Elis (Eleia),37.89,21.374,polity
place,Olympia,6.8.1,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.8.1,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
person,Argos,6.8.1,376227PArg,Argos (Argolid),37.63091,22.72079,polity
person,Elis,6.8.1,378214PEli,Elis (Eleia),37.89,21.374,polity
place,Olympia,6.8.1,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Nemea,6.8.1,378227SNem,Nemean Zeus sanct. (Korinthia),37.8085,22.7108,sanctuary/temple
place,Olympia,6.8.1,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Arcadian,6.8.2,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Parrhasia,6.8.2,375222RPar,Parrhasia region (Arkadia),37.45,22.15,region/people
demonym,Olympic,6.8.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Lycaean (Wolf) Zeus,6.8.2,375220SLyk,Zeus Lykaios sanctuary (Mt. Lykaion),37.4484,21.9954,sanctuary/temple
ethnic,Arcadians,6.8.2,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Olympia,6.8.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
demonym,Parrhasian,6.8.2,375222RPar,Parrhasia region (Arkadia),37.45,22.15,region/people
place,Arcadia,6.8.2,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
person,Cyrene,6.8.3,328219PCyr,Cyrene (Libya),32.819,21.856,polity
demonym,Olympic,6.8.3,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
ethnic,Eleans,6.8.3,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
ethnic,Arcadians,6.8.3,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
person,Cleonae,6.8.4,378228PKle,Cleonae (Korinthia),37.825,22.776,polity
person,Athens,6.8.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Troezen,6.8.4,375234PTro,Troizen (Troizenia),37.5033,23.3484,polity
demonym,Arcadian,6.8.5,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Maenalus,6.8.5,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
person,Azanian,6.8.5,378221RAza,Azania region (Arkadia),37.83,22.13,region/people
place,Pellana,6.8.5,372223PPel,Pellana (Lakonia),37.2083,22.3244,polity
place,Cleitor,6.8.5,379221PKle,Kleitor (Achaia),37.8914,22.0959,polity
person,Azanian,6.8.5,378221RAza,Azania region (Arkadia),37.83,22.13,region/people
person,Pellene,6.8.5,380225PPel,Pellene (Korinthia),38.0446,22.5384,polity
ethnic,Achaeans,6.8.5,382219RAch,Achaea region (Achaia),38.2,21.9,region/people
person,Delphian,6.8.6,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
person,Argos,6.8.6,376227PArg,Argos (Argolid),37.63091,22.72079,polity
place,Olympia,6.8.6,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.8.6,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
person,Athenian,6.8.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Acropolis,6.8.6,380237SAkr,Athenian Acropolis (Athens),37.9717,23.7257,sanctuary/temple
ethnic,Athenians,6.8.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Acropolis,6.8.6,380237SAkr,Athenian Acropolis (Athens),37.9717,23.7257,sanctuary/temple
ethnic,Athenians,6.8.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Aegina,6.9.1,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
person,Aegina,6.9.1,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
person,Sicyonian,6.9.1,380227PSik,Sikyon (Korinthia),37.9834,22.7145,polity
ethnic,Aeginetans,6.9.1,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
ethnic,Eleans,6.9.2,378215REle,Eleia or Elis region (Eleia),37.8,21.5,region/people
person,Maenalus,6.9.2,375223UMai,Mainalos (Arkadia),37.5495,22.2659,polity
demonym,Arcadian,6.9.2,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Cleitor,6.9.2,379221PKle,Kleitor (Achaia),37.8914,22.0959,polity
person,Argos,6.9.3,376227PArg,Argos (Argolid),37.63091,22.72079,polity
person,Chios,6.9.3,384261PChi,Chios polis (Chios),38.3764,26.1342,polity
place,Olympia,6.9.3,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Temple of Peace,6.9.3,419125SPax,Temple of Peace (Rome),41.8929,12.4875,sanctuary/temple
place,Rome,6.9.3,419125PRom,Rome (Italy),41.891,12.486,polity
place,Argos,6.9.3,376227PArg,Argos (Argolid),37.63091,22.72079,polity
person,Aegina,6.9.3,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
place,Aegina,6.9.3,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
person,Elis,6.9.4,378214PEli,Elis (Eleia),37.89,21.374,polity
person,Spartan,6.9.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Sicily,6.9.4,376145RSic,Sicily region (Italy),37.6,14.5,region/people
person,Gela,6.9.4,371143PGel,Gela (Sicily),37.063,14.2587,polity
place,Sicily,6.9.5,376145RSic,Sicily region (Italy),37.6,14.5,region/people
place,Syracuse,6.9.5,371153PSyr,Syracuse (Sicily),37.0639,15.293,polity
place,Athens,6.9.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Croton,6.9.5,391171PCro,Croton (Magna Graecia),39.081,17.129,polity
place,Syracuse,6.9.5,371153PSyr,Syracuse (Sicily),37.0639,15.293,polity
place,Gela,6.9.5,371143PGel,Gela (Sicily),37.063,14.2587,polity
person,Aegina,6.9.5,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
person,Astypalaea,6.9.6,365264PAst,Astypalaia (Dodecanese),36.544,26.355,polity
person,Epidaurus,6.9.6,376232PEpi,Epidauros (Argolid),37.6331,23.1617,polity
place,Astypalaea,6.9.6,365264PAst,Astypalaia (Dodecanese),36.544,26.355,polity
ethnic,Astypalaeans,6.9.7,365264PAst,Astypalaia (Dodecanese),36.544,26.355,polity
place,Delphi,6.9.7,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
person,Astypalaea,6.9.8,365264PAst,Astypalaia (Dodecanese),36.544,26.355,polity
ethnic,Astypalaeans,6.9.8,365264PAst,Astypalaia (Dodecanese),36.544,26.355,polity
person,Aeginetan,6.9.9,378234PAig,Aigina polis (Aegina),37.75,23.425,polity
place,Corcyra,6.9.9,396199PKer,Corcyra (Ionian Islands),39.6063,19.9156,polity
demonym,Olympic,6.9.9,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
person,Mantineia,6.9.9,376224UMan,Mantineia (Arkadia),37.6181,22.3933,polity
person,Carystus,6.10.1,380244PKar,Karystos (Euboea),38.027,24.427,polity
place,Anthedon,6.10.1,385235PAnt,Anthedon (Boeotia),38.4987,23.448,polity
place,Boeotia,6.10.1,384233RBoi,Boiotia region (Boeotia),38.35,23.25,region/people
person,Carystian,6.10.1,380244PKar,Karystos (Euboea),38.027,24.427,polity
place,Olympia,6.10.2,376216SOly,Olympian Zeus sanctuary (Eleia),37.6378,21.63,sanctuary/temple
place,Pytho,6.10.3,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
